"Date.Time","predict","cars"
"1","2016-04-17 00:04:00",3.19348837189629,128
"2","2016-04-17 00:09:00",3.19348837189629,125
"3","2016-04-17 00:14:00",3.19348837189629,120
"4","2016-04-17 00:19:00",3.19348837189629,107
"5","2016-04-17 00:24:00",3.19348837189629,95
"6","2016-04-17 00:29:00",3.19348837189629,84
"7","2016-04-17 00:34:00",88.5007151185601,75
"8","2016-04-17 00:39:00",88.5007151185601,67
"9","2016-04-17 00:44:00",88.5007151185601,58
"10","2016-04-17 00:49:00",88.5007151185601,52
"11","2016-04-17 00:54:00",88.5007151185601,46
"12","2016-04-17 00:59:00",88.5007151185601,38
"13","2016-04-17 01:04:00",54.5982283588919,33
"14","2016-04-17 01:09:00",54.5982283588919,29
"15","2016-04-17 01:14:00",54.5982283588919,24
"16","2016-04-17 01:19:00",54.5982283588919,21
"17","2016-04-17 01:24:00",54.5982283588919,17
"18","2016-04-17 01:29:00",54.5982283588919,15
"19","2016-04-17 01:34:00",55.355805129375,10
"20","2016-04-17 01:39:00",55.355805129375,7
"21","2016-04-17 01:44:00",55.355805129375,6
"22","2016-04-17 01:49:00",55.355805129375,6
"23","2016-04-17 01:54:00",55.355805129375,5
"24","2016-04-17 01:59:00",55.355805129375,3
"25","2016-04-17 02:04:00",45.8786486513462,2
"26","2016-04-17 02:09:00",45.8786486513462,2
"27","2016-04-17 02:14:00",45.8786486513462,2
"28","2016-04-17 02:19:00",45.8786486513462,2
"29","2016-04-17 02:24:00",45.8786486513462,2
"30","2016-04-17 02:29:00",45.8786486513462,2
"31","2016-04-17 02:34:00",45.8786486513462,1
"32","2016-04-17 02:39:00",45.8786486513462,1
"33","2016-04-17 02:44:00",45.8786486513462,1
"34","2016-04-17 02:49:00",45.8786486513462,1
"35","2016-04-17 02:54:00",45.8786486513462,1
"36","2016-04-17 02:59:00",45.8786486513462,1
"37","2016-04-17 03:04:00",59.228298277069,1
"38","2016-04-17 03:09:00",59.228298277069,1
"39","2016-04-17 03:14:00",59.228298277069,1
"40","2016-04-17 03:19:00",59.228298277069,1
"41","2016-04-17 03:24:00",59.228298277069,1
"42","2016-04-17 03:29:00",59.228298277069,0
"43","2016-04-17 03:34:00",59.228298277069,0
"44","2016-04-17 03:39:00",59.228298277069,0
"45","2016-04-17 03:44:00",59.228298277069,0
"46","2016-04-17 03:49:00",59.228298277069,0
"47","2016-04-17 03:54:00",59.228298277069,0
"48","2016-04-17 03:59:00",59.228298277069,0
"49","2016-04-17 04:04:00",99.2057634070153,0
"50","2016-04-17 04:09:00",99.2057634070153,0
"51","2016-04-17 04:14:00",99.2057634070153,0
"52","2016-04-17 04:19:00",99.2057634070153,0
"53","2016-04-17 04:24:00",99.2057634070153,0
"54","2016-04-17 04:29:00",99.2057634070153,0
"55","2016-04-17 04:34:00",99.2057634070153,0
"56","2016-04-17 04:39:00",99.2057634070153,0
"57","2016-04-17 04:44:00",99.2057634070153,0
"58","2016-04-17 04:49:00",99.2057634070153,0
"59","2016-04-17 04:54:00",99.2057634070153,0
"60","2016-04-17 04:59:00",99.2057634070153,0
"61","2016-04-17 05:04:00",99.1809531724737,0
"62","2016-04-17 05:09:00",99.1809531724737,0
"63","2016-04-17 05:14:00",99.1809531724737,0
"64","2016-04-17 05:19:00",99.1809531724737,0
"65","2016-04-17 05:24:00",99.1809531724737,0
"66","2016-04-17 05:29:00",99.1809531724737,0
"67","2016-04-17 05:34:00",99.1809531724737,0
"68","2016-04-17 05:39:00",99.1809531724737,0
"69","2016-04-17 05:44:00",99.1809531724737,0
"70","2016-04-17 05:49:00",99.1809531724737,0
"71","2016-04-17 05:54:00",99.1809531724737,0
"72","2016-04-17 05:59:00",99.1809531724737,0
"73","2016-04-17 06:04:00",99.3795246010452,0
"74","2016-04-17 06:09:00",99.3795246010452,0
"75","2016-04-17 06:14:00",99.3795246010452,0
"76","2016-04-17 06:19:00",99.3795246010452,0
"77","2016-04-17 06:24:00",99.3795246010452,0
"78","2016-04-17 06:29:00",99.3795246010452,1
"79","2016-04-17 06:34:00",14.6899886561758,1
"80","2016-04-17 06:39:00",14.6899886561758,1
"81","2016-04-17 06:44:00",14.6899886561758,1
"82","2016-04-17 06:49:00",14.6899886561758,1
"83","2016-04-17 06:54:00",14.6899886561758,3
"84","2016-04-17 06:59:00",14.6899886561758,3
"85","2016-04-17 07:04:00",10.6572410180325,3
