"Date.Time","predict","cars"
"1","2016-04-17 00:04:00",0.977815846227586,1
"2","2016-04-17 00:09:00",0.977815846227586,1
"3","2016-04-17 00:14:00",0.977815846227586,1
"4","2016-04-17 00:19:00",0.977815846227586,1
"5","2016-04-17 00:24:00",0.977815846227586,1
"6","2016-04-17 00:29:00",0.977815846227586,1
"7","2016-04-17 00:34:00",2.78832336244216,1
"8","2016-04-17 00:39:00",2.78832336244216,1
"9","2016-04-17 00:44:00",2.78832336244216,1
"10","2016-04-17 00:49:00",2.78832336244216,1
"11","2016-04-17 00:54:00",2.78832336244216,1
"12","2016-04-17 00:59:00",2.78832336244216,1
"13","2016-04-17 01:04:00",2.85541519686328,1
"14","2016-04-17 01:09:00",2.85541519686328,1
"15","2016-04-17 01:14:00",2.85541519686328,1
"16","2016-04-17 01:19:00",2.85541519686328,1
"17","2016-04-17 01:24:00",2.85541519686328,1
"18","2016-04-17 01:29:00",2.85541519686328,1
"19","2016-04-17 01:34:00",1.51824561288256,1
"20","2016-04-17 01:39:00",1.51824561288256,1
"21","2016-04-17 01:44:00",1.51824561288256,1
"22","2016-04-17 01:49:00",1.51824561288256,1
"23","2016-04-17 01:54:00",1.51824561288256,1
"24","2016-04-17 01:59:00",1.51824561288256,1
"25","2016-04-17 02:04:00",1.51044880142226,1
"26","2016-04-17 02:09:00",1.51044880142226,1
"27","2016-04-17 02:14:00",1.51044880142226,1
"28","2016-04-17 02:19:00",1.51044880142226,1
"29","2016-04-17 02:24:00",1.51044880142226,1
"30","2016-04-17 02:29:00",1.51044880142226,1
"31","2016-04-17 02:34:00",1.51044880142226,1
"32","2016-04-17 02:39:00",1.51044880142226,1
"33","2016-04-17 02:44:00",1.51044880142226,1
"34","2016-04-17 02:49:00",1.51044880142226,1
"35","2016-04-17 02:54:00",1.51044880142226,1
"36","2016-04-17 02:59:00",1.51044880142226,1
"37","2016-04-17 03:04:00",1.49796568029246,1
"38","2016-04-17 03:09:00",1.49796568029246,1
"39","2016-04-17 03:14:00",1.49796568029246,1
"40","2016-04-17 03:19:00",1.49796568029246,1
"41","2016-04-17 03:24:00",1.49796568029246,1
"42","2016-04-17 03:29:00",1.49796568029246,1
"43","2016-04-17 03:34:00",1.49796568029246,1
"44","2016-04-17 03:39:00",1.49796568029246,1
"45","2016-04-17 03:44:00",1.49796568029246,1
"46","2016-04-17 03:49:00",1.49796568029246,1
"47","2016-04-17 03:54:00",1.49796568029246,1
"48","2016-04-17 03:59:00",1.49796568029246,1
"49","2016-04-17 04:04:00",1.51642698543158,1
"50","2016-04-17 04:09:00",1.51642698543158,1
"51","2016-04-17 04:14:00",1.51642698543158,1
"52","2016-04-17 04:19:00",1.51642698543158,1
"53","2016-04-17 04:24:00",1.51642698543158,2
"54","2016-04-17 04:29:00",1.51642698543158,1
"55","2016-04-17 04:34:00",1.51642698543158,1
"56","2016-04-17 04:39:00",1.51642698543158,1
"57","2016-04-17 04:44:00",1.51642698543158,1
"58","2016-04-17 04:49:00",1.51642698543158,1
"59","2016-04-17 04:54:00",1.51642698543158,2
"60","2016-04-17 04:59:00",1.51642698543158,2
"61","2016-04-17 05:04:00",1.51801031876491,2
"62","2016-04-17 05:09:00",1.51801031876491,2
"63","2016-04-17 05:14:00",1.51801031876491,10
"64","2016-04-17 05:19:00",1.51801031876491,19
"65","2016-04-17 05:24:00",1.51801031876491,26
"66","2016-04-17 05:29:00",1.51801031876491,32
"67","2016-04-17 05:34:00",1.70304893401086,40
"68","2016-04-17 05:39:00",1.70304893401086,44
"69","2016-04-17 05:44:00",1.70304893401086,48
"70","2016-04-17 05:49:00",1.70304893401086,50
"71","2016-04-17 05:54:00",1.70304893401086,51
"72","2016-04-17 05:59:00",1.70304893401086,52
"73","2016-04-17 06:04:00",1.73007550811099,55
"74","2016-04-17 06:09:00",1.73007550811099,58
"75","2016-04-17 06:14:00",1.73007550811099,58
"76","2016-04-17 06:19:00",1.73007550811099,59
"77","2016-04-17 06:24:00",1.73007550811099,60
"78","2016-04-17 06:29:00",1.73007550811099,60
"79","2016-04-17 06:34:00",17.2615352201397,59
"80","2016-04-17 06:39:00",17.2615352201397,59
"81","2016-04-17 06:44:00",17.2615352201397,59
"82","2016-04-17 06:49:00",17.2615352201397,59
"83","2016-04-17 06:54:00",17.2615352201397,59
"84","2016-04-17 06:59:00",17.2615352201397,59
"85","2016-04-17 07:04:00",1.19452473197697,59
"86","2016-04-17 07:09:00",1.19452473197697,59
"87","2016-04-17 07:14:00",1.19452473197697,59
"88","2016-04-17 07:19:00",1.19452473197697,59
"89","2016-04-17 07:24:00",1.19452473197697,59
"90","2016-04-17 07:29:00",1.19452473197697,59
"91","2016-04-17 07:34:00",14.9991882693397,59
"92","2016-04-17 07:39:00",14.9991882693397,59
"93","2016-04-17 07:44:00",14.9991882693397,60
"94","2016-04-17 07:49:00",14.9991882693397,61
"95","2016-04-17 07:54:00",14.9991882693397,61
"96","2016-04-17 07:59:00",14.9991882693397,61
"97","2016-04-17 08:04:00",15.1408141181444,60
"98","2016-04-17 08:09:00",15.1408141181444,61
"99","2016-04-17 08:14:00",15.1408141181444,64
"100","2016-04-17 08:19:00",15.1408141181444,64
"101","2016-04-17 08:24:00",15.1408141181444,64
"102","2016-04-17 08:29:00",15.1408141181444,69
"103","2016-04-17 08:34:00",13.5857443992231,75
"104","2016-04-17 08:39:00",13.5857443992231,83
"105","2016-04-17 08:44:00",13.5857443992231,96
"106","2016-04-17 08:49:00",13.5857443992231,99
"107","2016-04-17 08:54:00",13.5857443992231,97
"108","2016-04-17 08:59:00",13.5857443992231,98
"109","2016-04-17 09:04:00",18.6936595266145,101
"110","2016-04-17 09:09:00",18.6936595266145,110
"111","2016-04-17 09:14:00",18.6936595266145,111
"112","2016-04-17 09:19:00",18.6936595266145,118
"113","2016-04-17 09:24:00",18.6936595266145,117
"114","2016-04-17 09:29:00",18.6936595266145,125
"115","2016-04-17 09:34:00",20.2333746732802,127
"116","2016-04-17 09:39:00",20.2333746732802,131
"117","2016-04-17 09:44:00",20.2333746732802,133
"118","2016-04-17 09:49:00",20.2333746732802,136
"119","2016-04-17 09:54:00",20.2333746732802,135
"120","2016-04-17 09:59:00",20.2333746732802,142
"121","2016-04-17 10:04:00",32.3867615819687,146
"122","2016-04-17 10:09:00",32.3867615819687,146
"123","2016-04-17 10:14:00",32.3867615819687,144
"124","2016-04-17 10:19:00",32.3867615819687,143
"125","2016-04-17 10:24:00",32.3867615819687,142
"126","2016-04-17 10:29:00",32.3867615819687,141
"127","2016-04-17 10:34:00",30.8855910585005,143
"128","2016-04-17 10:39:00",30.8855910585005,140
"129","2016-04-17 10:44:00",30.8855910585005,138
"130","2016-04-17 10:49:00",30.8855910585005,133
"131","2016-04-17 10:54:00",30.8855910585005,132
"132","2016-04-17 10:59:00",30.8855910585005,135
"133","2016-04-17 11:04:00",46.6742588891304,134
"134","2016-04-17 11:09:00",46.6742588891304,129
"135","2016-04-17 11:14:00",46.6742588891304,125
"136","2016-04-17 11:19:00",46.6742588891304,122
"137","2016-04-17 11:24:00",46.6742588891304,124
"138","2016-04-17 11:29:00",46.6742588891304,125
"139","2016-04-17 11:34:00",42.0828610993236,121
"140","2016-04-17 11:39:00",42.0828610993236,125
"141","2016-04-17 11:44:00",42.0828610993236,128
"142","2016-04-17 11:49:00",42.0828610993236,132
"143","2016-04-17 11:54:00",42.0828610993236,139
"144","2016-04-17 11:59:00",42.0828610993236,150
"145","2016-04-17 12:04:00",49.2868205205677,152
"146","2016-04-17 12:09:00",49.2868205205677,152
"147","2016-04-17 12:14:00",49.2868205205677,157
"148","2016-04-17 12:19:00",49.2868205205677,163
"149","2016-04-17 12:24:00",49.2868205205677,164
"150","2016-04-17 12:29:00",49.2868205205677,161
"151","2016-04-17 12:34:00",21.9093588467937,157
"152","2016-04-17 12:39:00",21.9093588467937,159
"153","2016-04-17 12:44:00",21.9093588467937,160
"154","2016-04-17 12:49:00",21.9093588467937,160
"155","2016-04-17 12:54:00",21.9093588467937,162
"156","2016-04-17 12:59:00",21.9093588467937,165
"157","2016-04-17 13:04:00",113.995205756046,172
"158","2016-04-17 13:09:00",113.995205756046,176
"159","2016-04-17 13:14:00",113.995205756046,179
"160","2016-04-17 13:19:00",113.995205756046,187
"161","2016-04-17 13:24:00",113.995205756046,190
"162","2016-04-17 13:29:00",113.995205756046,194
"163","2016-04-17 13:34:00",100.078323860053,194
"164","2016-04-17 13:39:00",100.078323860053,195
"165","2016-04-17 13:44:00",100.078323860053,196
"166","2016-04-17 13:49:00",100.078323860053,200
"167","2016-04-17 13:54:00",100.078323860053,200
"168","2016-04-17 13:59:00",100.078323860053,199
"169","2016-04-17 14:04:00",130.347685660895,199
"170","2016-04-17 14:09:00",130.347685660895,197
"171","2016-04-17 14:14:00",130.347685660895,196
"172","2016-04-17 14:19:00",130.347685660895,191
"173","2016-04-17 14:24:00",130.347685660895,189
"174","2016-04-17 14:29:00",130.347685660895,189
"175","2016-04-17 14:34:00",112.927385445975,186
"176","2016-04-17 14:39:00",112.927385445975,185
"177","2016-04-17 14:44:00",112.927385445975,185
"178","2016-04-17 14:49:00",112.927385445975,183
"179","2016-04-17 14:54:00",112.927385445975,181
"180","2016-04-17 14:59:00",112.927385445975,178
"181","2016-04-17 15:04:00",96.2297953946203,169
"182","2016-04-17 15:09:00",96.2297953946203,159
"183","2016-04-17 15:14:00",96.2297953946203,148
"184","2016-04-17 15:19:00",96.2297953946203,143
"185","2016-04-17 15:24:00",96.2297953946203,142
"186","2016-04-17 15:29:00",96.2297953946203,138
"187","2016-04-17 15:34:00",89.7331211068193,136
"188","2016-04-17 15:39:00",89.7331211068193,135
"189","2016-04-17 15:44:00",89.7331211068193,129
"190","2016-04-17 15:49:00",89.7331211068193,124
"191","2016-04-17 15:54:00",89.7331211068193,120
"192","2016-04-17 15:59:00",89.7331211068193,117
"193","2016-04-17 16:04:00",31.7980952737266,116
"194","2016-04-17 16:09:00",31.7980952737266,117
"195","2016-04-17 16:14:00",31.7980952737266,107
"196","2016-04-17 16:19:00",31.7980952737266,107
"197","2016-04-17 16:24:00",31.7980952737266,106
"198","2016-04-17 16:29:00",31.7980952737266,97
"199","2016-04-17 16:34:00",31.7980952737266,93
"200","2016-04-17 16:39:00",31.7980952737266,92
"201","2016-04-17 16:44:00",31.7980952737266,91
"202","2016-04-17 16:49:00",31.7980952737266,91
"203","2016-04-17 16:54:00",31.7980952737266,90
"204","2016-04-17 16:59:00",31.7980952737266,90
"205","2016-04-17 17:04:00",8.88156209001182,87
"206","2016-04-17 17:09:00",8.88156209001182,83
"207","2016-04-17 17:14:00",8.88156209001182,78
"208","2016-04-17 17:19:00",8.88156209001182,74
"209","2016-04-17 17:24:00",8.88156209001182,75
"210","2016-04-17 17:29:00",8.88156209001182,76
"211","2016-04-17 17:34:00",8.88156209001182,78
"212","2016-04-17 17:39:00",8.88156209001182,81
"213","2016-04-17 17:44:00",8.88156209001182,86
"214","2016-04-17 17:49:00",8.88156209001182,86
"215","2016-04-17 17:54:00",8.88156209001182,84
"216","2016-04-17 17:59:00",8.88156209001182,87
"217","2016-04-17 18:04:00",6.78014865154105,85
"218","2016-04-17 18:09:00",6.78014865154105,86
"219","2016-04-17 18:14:00",6.78014865154105,84
"220","2016-04-17 18:19:00",6.78014865154105,80
"221","2016-04-17 18:24:00",6.78014865154105,78
"222","2016-04-17 18:29:00",6.78014865154105,75
"223","2016-04-17 18:34:00",9.79090430434029,75
"224","2016-04-17 18:39:00",9.79090430434029,68
"225","2016-04-17 18:44:00",9.79090430434029,68
"226","2016-04-17 18:49:00",9.79090430434029,66
"227","2016-04-17 18:54:00",9.79090430434029,63
"228","2016-04-17 18:59:00",9.79090430434029,63
"229","2016-04-17 19:04:00",6.89055701011253,63
"230","2016-04-17 19:09:00",6.89055701011253,62
"231","2016-04-17 19:14:00",6.89055701011253,62
"232","2016-04-17 19:19:00",6.89055701011253,61
"233","2016-04-17 19:24:00",6.89055701011253,61
"234","2016-04-17 19:29:00",6.89055701011253,61
"235","2016-04-17 19:34:00",3.67044199482703,61
"236","2016-04-17 19:39:00",3.67044199482703,61
"237","2016-04-17 19:44:00",3.67044199482703,60
"238","2016-04-17 19:49:00",3.67044199482703,60
"239","2016-04-17 19:54:00",3.67044199482703,60
"240","2016-04-17 19:59:00",3.67044199482703,60
"241","2016-04-17 20:04:00",3.32071299352881,60
"242","2016-04-17 20:09:00",3.32071299352881,60
"243","2016-04-17 20:14:00",3.32071299352881,60
"244","2016-04-17 20:19:00",3.32071299352881,60
"245","2016-04-17 20:24:00",3.32071299352881,60
"246","2016-04-17 20:29:00",3.32071299352881,59
"247","2016-04-17 20:34:00",3.32071299352881,59
"248","2016-04-17 20:39:00",3.32071299352881,56
"249","2016-04-17 20:44:00",3.32071299352881,55
"250","2016-04-17 20:49:00",3.32071299352881,50
"251","2016-04-17 20:54:00",3.32071299352881,49
"252","2016-04-17 20:59:00",3.32071299352881,46
"253","2016-04-17 21:04:00",2.81796414627264,45
"254","2016-04-17 21:09:00",2.81796414627264,44
"255","2016-04-17 21:14:00",2.81796414627264,42
"256","2016-04-17 21:19:00",2.81796414627264,38
"257","2016-04-17 21:24:00",2.81796414627264,33
"258","2016-04-17 21:29:00",2.81796414627264,28
"259","2016-04-17 21:34:00",2.81796414627264,16
"260","2016-04-17 21:39:00",2.81796414627264,7
"261","2016-04-17 21:44:00",2.81796414627264,4
"262","2016-04-17 21:49:00",2.81796414627264,3
"263","2016-04-17 21:54:00",2.81796414627264,2
"264","2016-04-17 21:59:00",2.81796414627264,1
"265","2016-04-17 22:04:00",2.85741519686328,1
"266","2016-04-17 22:09:00",2.85741519686328,1
"267","2016-04-17 22:14:00",2.85741519686328,1
"268","2016-04-17 22:19:00",2.85741519686328,1
"269","2016-04-17 22:24:00",2.85741519686328,1
"270","2016-04-17 22:29:00",2.85741519686328,1
"271","2016-04-17 22:34:00",2.85741519686328,1
"272","2016-04-17 22:39:00",2.85741519686328,1
"273","2016-04-17 22:44:00",2.85741519686328,1
"274","2016-04-17 22:49:00",2.85741519686328,1
"275","2016-04-17 22:54:00",2.85741519686328,1
"276","2016-04-17 22:59:00",2.85741519686328,1
"277","2016-04-17 23:04:00",2.85741519686328,1
"278","2016-04-17 23:09:00",2.85741519686328,1
"279","2016-04-17 23:14:00",2.85741519686328,1
"280","2016-04-17 23:19:00",2.85741519686328,1
"281","2016-04-17 23:24:00",2.85741519686328,1
"282","2016-04-17 23:29:00",2.85741519686328,1
"283","2016-04-17 23:34:00",1.52024561288256,1
"284","2016-04-17 23:39:00",1.52024561288256,1
"285","2016-04-17 23:44:00",1.52024561288256,1
"286","2016-04-17 23:49:00",1.52024561288256,1
"287","2016-04-17 23:54:00",1.52024561288256,1
"288","2016-04-17 23:59:00",1.52024561288256,1
